
BL, 3.8786400000000003,0.9,0.21722950933112697
BL, 11.017893396836307,0.7770164010513018,4.997913678094948
BL, 12.963139496796355,1.0023298816284538,8.16017421555018
BL, 17.54186737824129,1.5320300067377706,20.2107452175547
BL, 19.645420169407465,1.7753841010420484,28.38764930081653
BL, 21.14746000498804,1.949150856662198,35.42168165829175
BL, 23.619988128022396,2.2347832461049078,49.35814580298043
BL, 25.80188501826322,2.4867634851903477,64.33234000362305
BL, 27.429613195501382,2.6747445658276225,77.29044369598193
BL, 28.753500172498086,2.8276360056008873,89.03565952815403
BL, 29.89100135731651,2.9590023510008674,100.0384754686548
BL, 31.58698027312615,3.154686846594319,118.05185914295772
BL, 33.28345610230219,3.350381370665843,138.10547679019248
BL, 34.70105650621979,3.5139066220117425,156.50994073286762
BL, 35.92487746486616,3.6550787247509695,173.65956119544276
BL, 37.0083672363874,3.7800631256647135,189.8549080674463
BL, 37.9866759228638,3.8929145141151,205.32164264937543
BL, 38.88382296625036,3.9964036182086007,220.22940361678852
BL, 40.32220378034193,4.162101575894705,245.57670660465521
BL, 41.61156077548628,4.310627897187684,269.88883651609837
BL, 42.765127092124324,4.4435119332017425,292.95782146041654
BL, 43.81091641924125,4.5639806956849736,314.9778620986538
BL, 44.76969289257478,4.674426090608776,336.1141607920258
BL, 45.657148265383334,4.7766557153995315,356.50558494929413
BL, 46.48534703579813,4.872059329086295,376.2683258238999
BL, 47.26370899589884,4.961722036159296,395.4995418366985
BL, 48.24740818757036,5.074891720805974,420.71325407061306
BL, 49.34494450456289,5.201074327956184,450.0742629499459
BL, 50.35808575481837,5.317554122191121,478.3632925181542
BL, 51.29965762869427,5.4258056597717035,505.69620317710064
BL, 52.18000832784522,5.527018662663282,532.1779221437216
BL, 53.00757095395509,5.622162675782374,557.9024519323
BL, 53.78928128433956,5.71203509822253,582.9534695016474
BL, 54.53089209236655,5.79729732034566,607.4051926873954
BL, 55.23721241311414,5.878502231905513,631.3233344768129
BL, 55.91229172229915,5.956115396907238,654.7660496819707
BL, 56.694133415051915,6.045944817436206,682.6237462437633
BL, 57.61719657858837,6.151934387253229,716.5030191471086
BL, 58.48823837264428,6.251950668577826,749.4850968769147
BL, 59.313163770687275,6.346671692580926,781.6412477244322
BL, 60.09701589104317,6.436676528997953,813.0379787360495
BL, 60.84412554237893,6.522462457501312,843.7369355265971
BL, 61.5582306170887,6.604458676896164,873.7949725881901
BL, 62.242572831302844,6.68303741317061,903.2643529796575
BL, 62.89997648612658,6.758522963156112,932.1930243174129
BL, 63.532912314803816,6.831199025697993,960.6248947445546
BL, 64.14355160112227,6.901314915733411,988.6001856342373
BL, 64.73380929193542,6.969090514632612,1016.1557164464549
BL, 65.43469578000635,7.0495063967897185,1049.5220093651158
BL, 66.21736163716412,7.139261655638087,1087.6252237945212
BL, 66.96700746205842,7.225230213538809,1124.976153644389
BL, 67.68649926342626,7.307740741218607,1161.6208343499611
BL, 68.3783786243515,7.387084704627465,1197.6028279860611
BL, 69.04491174441422,7.463521989038329,1232.9634793691978
BL, 69.68812282058775,7.537284727131623,1267.7416811512346
BL, 70.3098315842223,7.608581603695217,1301.974327075519
BL, 70.91163793382923,7.67759609332904,1335.694220222727
BL, 71.49504471832329,7.744500541092121,1368.9352920212411
BL, 72.06135461930799,7.809444337076605,1401.7264844316987
BL, 72.61183656571706,7.872573000655626,1434.09947967246
BL, 73.14750765683476,7.9340031716553625,1466.0761811984114
BL, 73.6695104493527,7.9938658772193465,1497.6898044954462
BL, 74.34664746217632,8.071380046031397,1539.3445944542511
BL, 75.0206147682697,8.148519488184697,1581.554727736802
BL, 75.67334387679378,8.223228096233694,1623.1518276250652
BL, 76.30691893412079,8.295744412741307,1664.2030862376841
BL, 76.92230937185018,8.366179394740778,1704.7093211210943
BL, 77.52237699910009,8.434860592777852,1744.79626795894
BL, 78.10877208169657,8.501976889286547,1784.509979155103
BL, 78.68251046482831,8.567644553602873,1823.8609922025396
BL, 79.24840116157577,8.6324140049875,1863.0959872732512
BL, 79.80728937204427,8.696381981463233,1902.1785738537037
BL, 80.36770278022937,8.760524525607115,1941.601769670928
BL, 80.94221683060101,8.826280969509101,1982.089322552241
BL, 81.40811785392891,8.879606026545602,2014.901872532382
BL, 81.73013764332856,8.91646304719338,2037.1579297085748
BL, 82.00657912648893,8.948103368031239,2055.9698443063508
BL, 82.2355958560573,8.974315652518865,2071.2459097368933
BL, 82.41725884139206,8.995108028086536,2082.979348618217
BL, 82.61368406447691,9.017567908605043,2095.6742520534076
BL, 82.80308691234067,9.039218897158285,2107.7636651099288
BL, 82.97587274052891,9.058970363572122,2118.540637616894
BL, 83.03020399238815,9.065181069088725,2120.157694382566
BL, 83.16402618492386,9.080478530512558,2127.993441634417
BL, 83.23088153490988,9.088120888764276,2131.3658115385188
BL, 83.2779745213893,9.09350417482731,2133.019454110923
BL, 83.32546663063883,9.09893308534966,2133.885028261415
 3
 ConvRegTh:, 2643.679123370707
 Vrms:, 2.6989601012631747e-09
